asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term,value_score,device_type,is_wired,has_mic
B082XJ543C,qt shopping s bluetooth headset lightweight retractable for neckband bluetooth headphones for sports exercise home  office noise cancelling stereo neckband wireless headset talk 910 hours,qt,10895.0,47.0,2.6,5.0,audio,https://www.amazon.in/dp/B082XJ543C,neckband,0.00023864157870582837,neckband,0,0
B0DDR7JH5K,drumstone     bluetooth fvip neckband earbudsportable  sweatproof perfect for sports  running  noisecancelling multicolor compatible with all  warranty,drumstone,1799.0,40.0,5.0,1.0,audio,https://www.amazon.in/dp/B0DDR7JH5K,neckband,0.0027793218454697055,earbuds,0,0
B0GDTXWTPN,original lightweight compatible with oneplus wireless bullet z2 bluetooth neckband with clear mic blue mb6hg65 mwer98,original,999.0,55.0,5.0,1.0,audio,https://www.amazon.in/dp/B0GDTXWTPN,neckband,0.005005005005005005,neckband,0,1
B0GH83GLY2,inear 2026 launch djm10 wireless neckband 50h battery dual pairing typec fast charge hd sound with deep bassvoice changer magnetic earbuds bluetooth wireless inear earphones with mic  grey,inear,1273.02,64.0,3.4,4.0,audio,https://www.amazon.in/dp/B0GH83GLY2,neckband,0.0026708142841432186,earbuds,0,1
B09WHYZYTH,invicto wireless neckband bluetooth earphone headset earbud portable headphone handsfree sports running sweatproof compatible android smartphone noise cancellation for all smartphones black,invicto,299.0,63.0,3.8,13.0,audio,https://www.amazon.in/dp/B09WHYZYTH,neckband,0.012709030100334447,earbuds,0,1
B0GCCQ2MZV,original z3 bluetooth neckband earphones compatible with oneplus z3 deep bass 30hour battery life magnetic design comfortable fit  clear sound black,original,999.0,60.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GCCQ2MZV,neckband,0.004004004004004004,neckband,0,0
B0G48YSYX8,original bluetooth neckband earphones compatible with one plus nord ce 2 nord 2t 9r 10r 11 deep bass wireless inear headphones with hd mic fast charging magnetic sports neckband green,original,999.0,60.0,1.0,1.0,audio,https://www.amazon.in/dp/B0G48YSYX8,neckband,0.001001001001001001,neckband,0,1
B0FXXK64YF,toreto wireless neckband with magnetic onoff hall sensor 20 hours of playtime  type c charging tor223 black,toreto,629.0,75.0,5.0,24.0,audio,https://www.amazon.in/dp/B0FXXK64YF,neckband,0.00794912559618442,neckband,0,0
B0FQX9CZTJ,neckband bluetooth headphones80h playback wireless inear earbuds with microphone sweatproof around the neck headphones for sportrunningworkouts black,neckband,6159.0,37.0,4.1,28.0,audio,https://www.amazon.in/dp/B0FQX9CZTJ,neckband,0.0006656924825458678,earbuds,0,1
B0GRHFTP55,wireless neckband for oneplus z2 wired earphone featuring dynamic drivers deep bass music noise reduction mic typec charging,wireless,1299.0,19.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GRHFTP55,neckband,0.003079291762894534,neckband,1,1
B0FJMNBXQ2,probuds wave 921 green dualtone noise cancellation bt neckband with 50ms low latency gaming 10mm drivers bass boost enc calls 40hrs playtime fast charging ipx6 dash switch dual pairing,probuds,948.39,68.0,3.8,154.0,audio,https://www.amazon.in/dp/B0FJMNBXQ2,neckband,0.0040067904554033675,earbuds,0,0
B0BL3XPHSK,proxn bx334 wireless bluetooth neckband audio probass super sound with mobile holder pyramid stand free for all android and smartphones combo offer,proxn,199.0,75.0,2.1,4.0,audio,https://www.amazon.in/dp/B0BL3XPHSK,neckband,0.010552763819095479,neckband,0,0
B0G7KD7354,original neckband compatible for realme buds wireless 3 anc  premium wireless with mic deep bass sound gaming mode  magnetic instant connectionwhite asq60,original,929.0,77.0,4.0,0.0,audio,https://www.amazon.in/dp/B0G7KD7354,neckband,0.004305705059203444,earbuds,0,1
B0GDDRXBDX,original 360 audio compatible with oneplus z3 wireless earphones heavy bass  bluetooth neckband with mic 124mm drivers ip55 for music lovers red,original,999.0,55.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GDDRXBDX,neckband,0.004004004004004004,neckband,0,1
B0G1C9J45L,original neckband for oneplus earphones z3 anc  smart magnetic control deep bass clarity typec fast charging  28 hours battery backup,original,1399.0,30.0,4.0,0.0,audio,https://www.amazon.in/dp/B0G1C9J45L,neckband,0.0028591851322373124,neckband,0,0
B0B63TSLDN,proxn ddx5 d11 neckband wireless in ear bluetooth headphones built in mic super sound deep bass active noise cancellation headphone for all android smartphone ios devices and tables multicolored,proxn,199.0,60.0,4.0,0.0,audio,https://www.amazon.in/dp/B0B63TSLDN,neckband,0.020100502512562814,neckband,0,1
B0F1DTX731,ifast bluetooth 60 wireless neckband earphone with extra replaceable rechargeable batteries  hifi lossless sound quality  nonstop music playback  clear calls with noise reduction black,ifast,2499.0,50.0,3.6,38.0,audio,https://www.amazon.in/dp/B0F1DTX731,neckband,0.001440576230492197,neckband,0,0
B0GRGPMG36,for oneplus z2 anc neckband earphone bluetooth with active noise cancellation fast charging deep bass magnetic earbuds noise isolation builtin mic green neckband z2,for,1099.0,45.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GRGPMG36,neckband,0.003639672429481347,earbuds,0,1
B0F4XP719J,bluetooth wireless inear earphones with mic  fast charging 10 mins  20 hrs music 30 hrs total battery deep bass lightweight neckband headphones yellow,bluetooth,399.0,80.0,4.3,4.0,audio,https://www.amazon.in/dp/B0F4XP719J,neckband,0.010776942355889723,neckband,0,1
B0GQ6DVQYZ,original bluetooth neckband z3 compatible with oneplus124mm bass boost drivers low latency mode magnetic auto connect  quick charge function 4 eq preset dynamic bass enhancement  bt54,original,995.0,50.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GQ6DVQYZ,neckband,0.004020100502512563,neckband,0,0
B0BGRWYL82,zebronics yoga n3 with 46 hours backupbluetooth wireless headphones v52 wireless neckbandenc callinggaming mode upto 50msvoice assistantdual pairingsplash prooftype c tropicalin ear,zebronics,799.0,58.0,3.4,108.0,audio,https://www.amazon.in/dp/B0BGRWYL82,neckband,0.00425531914893617,neckband,0,0
B0GPDGPJQF,bullets wireless z2 inear neckband with 124mm drivers 3d spatial audio10 mins charge for 27 hrs playback for oneplus dynamic bass enhancement  bt54black,bullets,639.0,73.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GPDGPJQF,neckband,0.006259780907668232,neckband,0,0
B0DKDG3PPK,bluetooth earphones for motorola edge 50 fusion earphones original like wireless bluetooth neckband inear headphones headset with mic deep bass sports earbuds 15 hours jo27,bluetooth,499.0,69.0,5.0,1.0,audio,https://www.amazon.in/dp/B0DKDG3PPK,neckband,0.01002004008016032,earbuds,0,1
B0GDQR1LMJ,original neckband for realme buds wireless 5 anc bluetooth 53 headphones with deep bass boost 45 hours battery life  clear voice mic black color,original,999.0,50.0,1.0,2.0,audio,https://www.amazon.in/dp/B0GDQR1LMJ,neckband,0.001001001001001001,earbuds,0,1
B0GDPD7X9J,original prograde compatible with oneplus z3 wireless earphones bass boosted edition  bluetooth neckband with mic 124mm drivers ip55 low latency streaming black l6mt65,original,999.0,50.0,5.0,1.0,audio,https://www.amazon.in/dp/B0GDPD7X9J,neckband,0.005005005005005005,neckband,0,1
B0GPFW1BDT,compatible for nothing smartphones wireless bluetooth gray neckband earphones with active noise cancellation 136mm deep bass driver up to 37 hours playback hd mic,compatible,699.0,65.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GPFW1BDT,neckband,0.005722460658082976,neckband,0,1
B0GN951Z9J,neckband hearing aids bluetooth hearing aid for seniors rechargeable hearing aids amplifier with noise canceling for watching tv music  calls b24,neckband,2999.0,57.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GN951Z9J,neckband,0.001333777925975325,neckband,0,0
B0FW5DHH4J,neckband pro bluetooth inear white button on off 50db hybrid active noise cancelling earbuds with 4 hd mics orange,neckband,1499.0,25.0,3.0,1.0,audio,https://www.amazon.in/dp/B0FW5DHH4J,neckband,0.0020013342228152103,earbuds,0,0
B0GDN37ZH5,original classic fit compatible with oneplus wireless bullet z2 neckband earphones with magnetic tips green en6kd54,original,989.0,51.0,4.0,1.0,audio,https://www.amazon.in/dp/B0GDN37ZH5,neckband,0.004044489383215369,neckband,0,0
B0GJS9CK1T,tryto tml 532 groove air neckband 35 hours playtime type c fast charging bt v52 10mm drivers with copper rings crystal clear sound ipx5 water  sweat resistant black,tryto,230.0,88.0,3.0,1.0,audio,https://www.amazon.in/dp/B0GJS9CK1T,neckband,0.013043478260869565,neckband,0,0
B0GDTSGRXM,original premium performance compatible with oneplus wireless bullet z2 neckband earphones  30h backup red mb6hg65 mwer98,original,899.0,59.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GDTSGRXM,neckband,0.004449388209121246,neckband,0,0
B0GJDNVSZV,on1plus compatible neckband jo25 bluetooth 53 red  40h battery backup powerful deep bass dual pairing enc noise cancellation mic  fast charge  nord ce 2t 11rt 9rt 12,on1plus,479.0,76.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GJDNVSZV,neckband,0.008350730688935281,neckband,0,1
B0GMWZM7GR,original bluetooth neckband for oneplus earphones z2 anc  dual device connection 45db anc fast typec charging  deep bass audio output j8jh4,original,999.0,55.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GMWZM7GR,neckband,0.004004004004004004,neckband,0,0
B0G9RQMRZD,z2 wireless bluetooth neckband compatible with oneplus earphones with microphone in ear design active noise cancellation red,z2,649.0,57.0,4.0,0.0,audio,https://www.amazon.in/dp/B0G9RQMRZD,neckband,0.0061633281972265025,neckband,0,1
B0B4SS2JDM,b11 best wireless headphones in ear neckband with 10 meter wireless headphones connectivity and deep bass sound qualityblack,b11,249.0,69.0,1.0,1.0,audio,https://www.amazon.in/dp/B0B4SS2JDM,neckband,0.004016064257028112,neckband,0,0
B0GRGF76PR,for oneplus z2 anc neckband buds bluetooth with lightweight comfortable neckband z2,for,1099.0,45.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GRGF76PR,neckband,0.003639672429481347,earbuds,0,0
B0GQBD97DD,bluetooth earphones for realme 2 earphones original like wireless bluetooth neckband inear headphones headset with mic deep bass sports earbuds 15 hours rlma1,bluetooth,599.0,63.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GQBD97DD,neckband,0.00667779632721202,earbuds,0,1
B0GDDFKHFL,original bluetooth wireless in ear neckband compatible with oneplus bullets z2 with mic bombastic bass 20 hrs music with 28 hrs life blue color,original,1299.0,48.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GDDFKHFL,neckband,0.003079291762894534,neckband,0,1
B0FJ2692F6,ptron tangent buzz w 50hrs playtime pristine sound dualdevice pairing bluetooth 54 wireless inear earphones with mic hall switch function voice assistant typec fast charging  ipx5 blue,ptron,599.0,74.0,3.5,507.0,audio,https://www.amazon.in/dp/B0FJ2692F6,neckband,0.005843071786310518,earphones,0,1
B0G9LHCBB4,wireless earphones for sony xperia ace 2 original sports bluetooth wireless earphone with deep bass and neckband handsfree calling inbuilt with michandsfree callmusicbt10550,wireless,599.0,63.0,5.0,1.0,audio,https://www.amazon.in/dp/B0G9LHCBB4,neckband,0.008347245409015025,neckband,0,1
B0DYDN3P53,neckband sig ncb bluetooth wireless in ear earphones with mic bombastic bass 10 mins charge  20 hrs music,neckband,345.0,72.0,4.0,1.0,audio,https://www.amazon.in/dp/B0DYDN3P53,neckband,0.011594202898550725,neckband,0,1
B0DZXX6SKP,boat airdopes plus 311 glass design enx tech fast charge 50 hrs battery stream ad free music via app support bluetooth earbuds tws ear buds wireless earphones with mic crimson red,boat,999.0,75.0,3.7,6700.0,audio,https://www.amazon.in/dp/B0DZXX6SKP,neckband,0.003703703703703704,earbuds,0,1
B0GHQ9R95V,fireboltt newly launched aero drift tws earbuds custom eq wireless bluetooth 54 music  app support 50h playtime battery display fast charging case 50ms low latency touch controls sandstone beige,fireboltt,999.0,89.0,3.8,237.0,audio,https://www.amazon.in/dp/B0GHQ9R95V,neckband,0.0038038038038038036,earbuds,0,0
B0D25NW6KT,noise airwave pro bluetooth in ear neckband with upto 32 db anc 60h of playtime dual device pairing 3 mic enc for calling low latencyupto 40ms 13mm driver metallic beige,noise,1299.0,68.0,3.6,1200.0,audio,https://www.amazon.in/dp/B0D25NW6KT,neckband,0.002771362586605081,neckband,0,1
B0D49ZS9MT,boat airdopes 121 pro plus100h battery4mics enxlow latencyfast charge led display stream ad free music via app support bluetooth in ear earbuds tws ear buds wireless earphones with mic black,boat,1299.0,74.0,3.8,28300.0,audio,https://www.amazon.in/dp/B0D49ZS9MT,neckband,0.002925327174749807,earbuds,0,1
B097D69GJ1,portronics sounddrum 1 12w tws portable bluetooth speaker with powerful bass bluetooth 53v 360 surround sound usb drive in type c fast chargingblue,portronics,999.0,60.0,4.1,12700.0,audio,https://www.amazon.in/dp/B097D69GJ1,portable speakers,0.004104104104104104,earbuds,0,0
B07ZZCBQZD,zebronics zebpluto 20 multimedia speaker with aux connectivityusb powered and volume control,zebronics,279.0,53.0,4.0,5000.0,audio,https://www.amazon.in/dp/B07ZZCBQZD,portable speakers,0.014336917562724014,speakers,1,0
B0CXTP6NQP,zebronics pixie portable speaker 5 watts supports bluetooth tws function msd compact design call function carry loop upto 7h backup dark blue,zebronics,599.0,40.0,3.6,5600.0,audio,https://www.amazon.in/dp/B0CXTP6NQP,portable speakers,0.006010016694490818,earbuds,0,0
B0814ZY6FP,zebronics zebvita wireless bluetooth 10w portable bar speaker with supporting usb sd card aux fm tws  call function black,zebronics,699.0,65.0,3.8,15500.0,audio,https://www.amazon.in/dp/B0814ZY6FP,portable speakers,0.0054363376251788265,earbuds,1,0
B09HGSCL9Q,jbl flip 6 wireless portable bluetooth speaker pro sound upto 12 hours playtime ip67 water  dustproof partyboost  personalization app without mic blue,jbl,7499.0,46.0,4.4,41000.0,audio,https://www.amazon.in/dp/B09HGSCL9Q,portable speakers,0.0005867448993199094,speakers,0,1
B0CXL4FQBK,sony ult field 1 wireless bluetooth speaker 12hrs playtime massive bass hands free calling ip67 water dust  rustproof sound connect appblack,sony,8489.0,50.0,4.5,3000.0,audio,https://www.amazon.in/dp/B0CXL4FQBK,portable speakers,0.0005300977735893509,speakers,0,1
B0GRV5NGKC,jbl compatible ultra mini pro portable wireless bluetooth speaker with heavy metal electroplating round speaker  wireless power button controlled long battery  quick charge pack of 1 multicolor,jbl,288.0,82.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GRV5NGKC,portable speakers,0.013888888888888888,speakers,0,0
B0FVG8H8SM,portronics 30w apollo 30 wireless bluetooth portable speaker with wireless karaoke mic echo control 5 hour playtime rgb led light bluetooth v54 easy grab handle usb in type c chargingblack,portronics,2199.0,27.0,4.1,1600.0,audio,https://www.amazon.in/dp/B0FVG8H8SM,portable speakers,0.0018644838562983173,speakers,0,1
B09V2W1PRB,portronics sounddrum p 20w portable bluetooth speaker with 67 hrs playback time handsfree calling usb slot auxin port type c charging blue,portronics,1999.0,50.0,4.2,24500.0,audio,https://www.amazon.in/dp/B09V2W1PRB,portable speakers,0.0021010505252626313,speakers,0,1
B0D6WD2QSQ,bose new soundlink flex portable bluetooth speaker 2nd gen portable outdoor speaker with hifi audio up to 12 hours battery life waterproof and dustproof black,bose,13490.0,20.0,4.6,10000.0,audio,https://www.amazon.in/dp/B0D6WD2QSQ,portable speakers,0.00034099332839140103,speakers,0,0
B0FMNM477H,zebronics portable bluetooth speaker 90w upto 6 hours playback dual fullrange drivers karaoke tws bt v53 usb aux rgb deep bass wireless mic with display typec charge party fyre 100,zebronics,7999.0,50.0,4.0,479.0,audio,https://www.amazon.in/dp/B0FMNM477H,portable speakers,0.0005000625078134767,earbuds,1,1
B0GHFNK5VV,portronics fynix mini 20w hd sound portable bluetooth speaker with dual passive radiator 360 surround sound upto 4 hours handsfree calling tws pairing bluetooth 53v type c chargingblack,portronics,1699.0,43.0,3.5,6.0,audio,https://www.amazon.in/dp/B0GHFNK5VV,portable speakers,0.0020600353148911123,earbuds,0,1
B0DFHGYGM7,marshall emberton iii compact portable bluetooth speaker with 32 hours of playtime 360 sound dust  waterproof ip67  cream,marshall,15999.0,11.0,4.5,660.0,audio,https://www.amazon.in/dp/B0DFHGYGM7,portable speakers,0.0002812675792237015,speakers,0,0
B0F8W3T23F,philips audio tas2400gr portable bluetooth speaker with stereo sound 32w rms 2400mah rechargeable battery bt v53 connectivity ipx4 waterproof supports tfusbbt modes with hanging strap green,philips,1999.0,43.0,4.0,139.0,audio,https://www.amazon.in/dp/B0F8W3T23F,portable speakers,0.002001000500250125,speakers,0,0
B0FVRZZTXQ,ibell fm770bt portable fm radio with bluetooth speaker amfmsw 3band tuner usb  micro tf slot mp3 playback rechargeable battery telescopic antenna  retro style grey,ibell,1539.0,33.0,4.4,63.0,audio,https://www.amazon.in/dp/B0FVRZZTXQ,portable speakers,0.0028589993502274205,speakers,0,0
B0F4MXYZ34,zebronics clipper 4 watts wearable bluetooth speaker with mic magnetic clipon upto 20 hours playback bluetooth v53 carry loop adventure  travel companion portable speaker black,zebronics,799.0,47.0,3.9,10600.0,audio,https://www.amazon.in/dp/B0F4MXYZ34,portable speakers,0.004881101376720901,speakers,0,1
B09B8XJDW5,amazon echo dot 5th gen  smart speaker with vibrant sound motion detection temperature sensor alexa and bluetooth blue,amazon,5499.0,0.0,4.1,12600.0,audio,https://www.amazon.in/dp/B09B8XJDW5,portable speakers,0.0007455901072922349,speakers,0,0
B0CYBWVGXP,marshall emberton ii compact portable bluetooth speaker with 30 hours of playtime 360 sound dust  waterproof ip67  black  steel,marshall,14999.0,25.0,4.5,5400.0,audio,https://www.amazon.in/dp/B0CYBWVGXP,portable speakers,0.0003000200013334222,speakers,0,0
B0CX94G62T,jbl clip 5 wireless ultra portable bluetooth speaker pro sound 12hrs of playtime integrated carabiner vibrant colors with rugged fabric design dust  waterproof type c without mic black,jbl,3999.0,38.0,4.6,5400.0,audio,https://www.amazon.in/dp/B0CX94G62T,portable speakers,0.0011502875718929731,speakers,0,1
B07T8JBKTD,portronics 5w pico mini hd sound portable bluetooth speaker with inbuilt mic strong lanyard upto 4 hours playtime bluetooth 53v type c fast charging light weight blue,portronics,699.0,30.0,4.2,792.0,audio,https://www.amazon.in/dp/B07T8JBKTD,portable speakers,0.006008583690987125,speakers,0,1
B0FPR75ZQ2,goboult newly launched bassbox q20 bluetooth speaker 20 watt boomx audio up to 8hrs playtime typec charging auxtf cardusb btv 53 rgb led lights portable speakerblack,goboult,1699.0,79.0,4.5,37.0,audio,https://www.amazon.in/dp/B0FPR75ZQ2,portable speakers,0.00264861683343143,speakers,0,0
B0D7725FG2,ptron newly launched fusion tunes 10w mini bluetooth speaker wireless karaoke mic 8hrs playtime vivid rgb lights voice effects multiplay modes bt51tf card  typec charging light pink,ptron,899.0,72.0,4.0,5300.0,audio,https://www.amazon.in/dp/B0D7725FG2,portable speakers,0.004449388209121246,speakers,0,1
B0BNJH8DJP,honeywell moxie v500 10w portable usb wired soundbar speaker for pcdesktop and laptop with volume control and 35 mm aux20 channel52mmx2 driversplug play2 yrs maufacuturer warranty,honeywell,869.0,57.0,4.0,3800.0,audio,https://www.amazon.in/dp/B0BNJH8DJP,portable speakers,0.004602991944764097,earphones,1,0
B0GF1JPL8C,zebronics bluetooth speaker 60w output 8h playback 8inch driver rgb lights bt v54 usb msd aux typec charging karaoke wireless mic tws mobile holder remote control sound feast 880,zebronics,5499.0,39.0,4.0,479.0,audio,https://www.amazon.in/dp/B0GF1JPL8C,portable speakers,0.0007274049827241316,earbuds,1,1
B0DMYQ32SC,jbl flip 7 wireless portable bluetooth speaker bold pro sound with ai sound boost 16hrs of playtime ip68 water  dustproof multispeaker connection by auracast personalization app blue,jbl,12999.0,13.0,4.5,2300.0,audio,https://www.amazon.in/dp/B0DMYQ32SC,portable speakers,0.0003461804754211862,speakers,0,0
B0DN1WCLXG,zebronics axon 100 portable party bluetooth speaker 90w rms quad drivers  dual passive radiators ipx5 upto 6 hours playback rapid charging bt  usb  aux  tws fabric finish rgb deep bass,zebronics,4999.0,62.0,4.0,1000.0,audio,https://www.amazon.in/dp/B0DN1WCLXG,portable speakers,0.0008001600320064013,earbuds,1,0
B09QMNWPFL,oneassist 1 year extended warranty plan for portable bluetooth speakers between inr 10012000 email delivery,oneassist,129.0,55.0,4.1,622.0,audio,https://www.amazon.in/dp/B09QMNWPFL,portable speakers,0.03178294573643411,speakers,0,0
B0FGDJLJ2R,portronics 25w apollo 20 wireless bluetooth portable speaker with dual wireless karaoke mic 5 hour playtime rgb led light bluetooth v54 easy grab handle usba port type c chargingblack,portronics,2599.0,26.0,3.5,285.0,audio,https://www.amazon.in/dp/B0FGDJLJ2R,portable speakers,0.0013466717968449403,speakers,0,1
B01J3BIWHY,ahuja nba15 portable rechargeable speaker with 1 no neckband microphone black 340gms,ahuja,2799.0,14.0,4.3,2300.0,audio,https://www.amazon.in/dp/B01J3BIWHY,portable speakers,0.0015362629510539479,neckband,0,1
B0FBHTGL16,marshall middleton ii bluetooth portable bluetooth speaker over 30 hours playtime ip67 waterproof  black and brass,marshall,31999.0,0.0,4.5,156.0,audio,https://www.amazon.in/dp/B0FBHTGL16,portable speakers,0.0001406293946685834,speakers,0,0
B0FP4RRVPD,toreto jolly 10w portable bluetooth speaker with bt v53 up to 6h playtime durable abs body auxusbtf support typec charging  rubber carry belt  multifunctional controls black,toreto,899.0,44.0,3.7,13.0,audio,https://www.amazon.in/dp/B0FP4RRVPD,portable speakers,0.004115684093437153,speakers,0,0
B0DWXTGKKM,goboult bassbox q60 bluetooth speaker with 60 watt boomx audio up to 14hrs playtime typec charging auxtf cardusb  bt 54 compatible dual radiator portable speaker black,goboult,3999.0,73.0,2.7,85.0,audio,https://www.amazon.in/dp/B0DWXTGKKM,portable speakers,0.0006751687921980495,speakers,0,0
B0FPG78ZG4,toreto buzz 10w portable bluetooth speaker with premium fabric finish tws bt v54 remote selfie control usbtffm typec fast charging  up to 5h playtime  bt calling army green,toreto,849.0,72.0,4.2,28.0,audio,https://www.amazon.in/dp/B0FPG78ZG4,portable speakers,0.0049469964664310955,earbuds,0,1
B09QMQV7QQ,oneassist 1 year extended warranty plan for portable bluetooth speakers between inr 20013000 email delivery,oneassist,209.0,55.0,4.1,227.0,audio,https://www.amazon.in/dp/B09QMQV7QQ,portable speakers,0.019617224880382773,speakers,0,0
B0G6CZK449,crossbeats jam box 20w karaoke mic with speaker portable bluetooth party speaker with wireless mic rgb lights12h playtime deep bass ipx5 waterproof usbsd card home singing audio deviceblue,crossbeats,1299.0,81.0,3.8,18.0,audio,https://www.amazon.in/dp/B0G6CZK449,portable speakers,0.002925327174749807,speakers,0,1
B0GLPCL1GM,mini portable bluetooth speaker white and turquoise wireless audio device with control buttons blue,mini,339.0,66.0,2.6,9.0,audio,https://www.amazon.in/dp/B0GLPCL1GM,portable speakers,0.007669616519174041,speakers,0,0
B0F9PTGHTK,bose soundlink max portable outdoor bluetooth speaker with powerful bass waterproof stereo with bluetooth and usbc connection up to 20h runtime 35mm aux lemon yellow,bose,37900.0,10.0,4.6,1400.0,audio,https://www.amazon.in/dp/B0F9PTGHTK,portable speakers,0.00012137203166226912,speakers,1,0
B0G866D8W5,portronics 10w talk six canshaped portable bluetooth speaker with dual wireless karaoke mic upto 4 hours playtime 360 degree rgb led light bluetooth v53 usba in port type c chargingred,portronics,1799.0,40.0,5.0,1.0,audio,https://www.amazon.in/dp/B0G866D8W5,portable speakers,0.0027793218454697055,speakers,0,1
B0F2L6BTSL,bose soundlink flex 2nd gen portable wireless bluetooth speaker small powerful for outdoor parties up to 12h runtime ip67 waterproof and dustproof lemon yellow,bose,13490.0,20.0,4.6,10000.0,audio,https://www.amazon.in/dp/B0F2L6BTSL,portable speakers,0.00034099332839140103,speakers,0,0
B0FQPGLW89,goboult newly launched bassbox q10 bluetooth speaker 10 watt boomx audio up to 18hrs playtime typec charging auxtf cardusb  bt 54 dual radiator portable speakerpure black,goboult,999.0,80.0,3.9,35.0,audio,https://www.amazon.in/dp/B0FQPGLW89,portable speakers,0.003903903903903904,speakers,0,0
B0GFNDSQNG,goboult just launched partybox x80 with dynamic rgb led panel 80w bluetooth speaker karaoke mic input 5h playtime portable speaker bass  treble control usb aux compatibility with fast charging,goboult,6499.0,68.0,4.0,46.0,audio,https://www.amazon.in/dp/B0GFNDSQNG,portable speakers,0.0006154793045083859,speakers,1,1
B0D9Y1T6YT,tribit stormbox blast 2 bluetooth speaker 200w portable speaker with subwoofer xbass led lights bluetooth 54 ip67 custom eq 30h playtime karaoke function  perfect for outdoor partygarden,tribit,25999.0,13.0,4.6,482.0,audio,https://www.amazon.in/dp/B0D9Y1T6YT,portable speakers,0.0001769298819185353,speakers,0,0
B0CQR5XMYB,edifier mp230 portable bluetooth speaker wireless speaker with stereo sound for outdoor travel 9hour playtime supports usb soundcardmicro sd 20w rms  white,edifier,8990.0,25.0,4.4,161.0,audio,https://www.amazon.in/dp/B0CQR5XMYB,portable speakers,0.0004894327030033371,speakers,0,0
B0788QQ9KW,smiledrive portable wireless conference speakerphone with mute featureloud voicenoise reduction360pickup upto 20ft360omnidirectional micbluetoothusb dual connectionaudiovideoonline calls,smiledrive,4299.0,14.0,3.9,443.0,audio,https://www.amazon.in/dp/B0788QQ9KW,portable speakers,0.0009071877180739707,speakers,0,0
B0F38HVZF3,fire turtle vintage bluetooth wireless speaker  10w rms loud sound  retro design with typec charging 8h battery backup usb  aux input portable home  outdoor speaker,fire,530.0,73.0,4.0,146.0,audio,https://www.amazon.in/dp/B0F38HVZF3,portable speakers,0.007547169811320755,speakers,1,0
B0DB29X1YX,zebronics igloo 1 20 usb computer speakers 8 watts multicolor led usb powered aux volume control pod for pc laptops desktop black,zebronics,449.0,44.0,4.0,2200.0,audio,https://www.amazon.in/dp/B0DB29X1YX,portable speakers,0.008908685968819599,speakers,1,0
B0DWXXHXVS,goboult newly launched bassbox q30 bluetooth speaker with 30 watt boomx audio16hrs playtime typec charging auxtf cardusb  bluetooth 54 dual radiator portable speaker grey,goboult,2999.0,70.0,3.3,39.0,audio,https://www.amazon.in/dp/B0DWXXHXVS,portable speakers,0.0011003667889296432,speakers,0,0
B089YT36ZY,sony srsxb33 b wireless portable speaker bluetooth compatible black shipped from japan,sony,50580.0,7.0,4.5,807.0,audio,https://www.amazon.in/dp/B089YT36ZY,portable speakers,8.896797153024912e-05,speakers,0,0
B0G654GRSK,toreto neo mini portable bluetooth speaker 6w  rgb lights  5h playtime  tws usb  tf card support  typec charging  builtin handle  bis certified black,toreto,729.0,64.0,4.7,19.0,audio,https://www.amazon.in/dp/B0G654GRSK,portable speakers,0.0064471879286694105,earbuds,0,0
B0DPJ4WBN4,zebronics protone one portable bluetooth speaker 120w 8h playback wireless uhf mic with display  controls karaoke recorder carry strap bt v50  tws  usb  msd  aux  63mm guitar  mic,zebronics,8999.0,76.0,3.5,19.0,audio,https://www.amazon.in/dp/B0DPJ4WBN4,portable speakers,0.000388932103567063,earbuds,1,1
B0D44ZGFQM,sonodyne antara 40 w wireless portable bluetooth speaker with true stereo sound upto 12 hours battery typec charging ip65 water  dust resistant white,sonodyne,11999.0,20.0,3.8,36.0,audio,https://www.amazon.in/dp/B0D44ZGFQM,portable speakers,0.00031669305775481287,speakers,0,0
B0CJ4Z89GK,soundcore by anker glow portable speaker with 30w 360 sound synchronized radiant light 18h playback customizable eq and light show and ip67 waterproof  black bluetooth,soundcore,4999.0,62.0,4.5,1000.0,audio,https://www.amazon.in/dp/B0CJ4Z89GK,portable speakers,0.0009001800360072014,speakers,0,0
B0GL7S8XTF,mini bluetooth wireless speaker adk887  portable metal speaker with fm aux usb  sd support multicolor,mini,299.0,63.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GL7S8XTF,portable speakers,0.013377926421404682,speakers,1,0
